	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_01.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_02.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_03.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_04.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_05.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_06.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_07.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_08.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_09.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d	126_M_P_sh_R_D_A_10.c3d
82	0.337372	0.071354	0.254158	0.126965	0.080745	0.433684	0.240632	0.082748	0.167887	0.069763	0.431265	0.072007	0.339868	0.126708	0.267978	0.164166	0.137232	0.076063	0.634279	0.315026	0.092891	0.395256	0.092659	0.228563	0.644078	0.210159	1.245334	0.136181	0.132816	0.395746	0.132450	0.055330	0.497223	0.073048	0.244622	0.072315	0.050679	0.171492	0.136887	0.029871	0.484342	0.082534	0.453094	0.084104	0.125662	0.259826	0.286001	0.127908	0.277387	0.078315	0.652360	0.173803	0.512408	0.376925	0.276313	0.045321	0.497729	0.051720	0.518796	0.146450	0.088654	0.154413	0.186353	0.906705	0.182910	0.070630	0.439532	0.075545	0.325667	0.239311	0.168919	0.051143	0.393790	0.082300	0.981118	0.102140	0.112090	0.780659	0.183400	0.037847
83	0.336759	0.069519	0.248348	0.129077	0.079040	0.279446	0.234806	0.093997	0.175404	0.074494	0.374406	0.074034	0.340472	0.128069	0.276971	0.114948	0.152351	0.081482	0.633323	0.383181	0.091208	0.399651	0.087187	0.299426	0.612569	0.214887	1.156033	0.143054	0.133416	0.389273	0.140330	0.039626	0.606076	0.074600	0.216154	0.074689	0.046204	0.133814	0.115087	0.027858	0.394719	0.073430	0.442034	0.083230	0.125716	0.264085	0.270469	0.111235	0.270639	0.068759	0.641555	0.131377	0.415225	0.362796	0.247009	0.044203	0.490029	0.058080	0.466501	0.146403	0.088940	0.154735	0.194048	0.686120	0.161727	0.069737	0.440001	0.071318	0.455382	0.240551	0.160420	0.039226	0.397894	0.079090	0.980333	0.098743	0.108864	0.747062	0.162772	0.040835
84	0.312502	0.072237	0.238281	0.124637	0.069762	0.266805	0.229972	0.108924	0.267336	0.078370	0.301110	0.076274	0.344061	0.130064	0.302223	0.084721	0.158025	0.083702	0.622852	0.449965	0.090476	0.385008	0.100278	0.383556	0.491750	0.193679	0.832310	0.121187	0.130849	0.396928	0.132618	0.027911	0.640572	0.075795	0.202909	0.078368	0.039211	0.133161	0.116492	0.028231	0.327050	0.070006	0.434051	0.072250	0.125657	0.210792	0.256666	0.109355	0.234781	0.058490	0.547807	0.109800	0.389517	0.347497	0.235976	0.035133	0.486699	0.061965	0.371392	0.138105	0.092527	0.155837	0.188490	0.500435	0.158813	0.066936	0.400277	0.070002	0.515035	0.225133	0.151304	0.040492	0.393978	0.074357	0.851899	0.091272	0.108805	0.684504	0.173498	0.042729
85	0.314827	0.073242	0.237053	0.119573	0.070567	0.262477	0.218418	0.125001	0.394155	0.078753	0.342170	0.077442	0.373258	0.131125	0.319051	0.108641	0.158578	0.081564	0.606226	0.497091	0.086001	0.347205	0.123054	0.391881	0.479066	0.158332	0.488961	0.105902	0.125298	0.382268	0.129616	0.027784	0.821574	0.075644	0.203060	0.080440	0.047191	0.130729	0.127961	0.032104	0.129146	0.076688	0.418109	0.069159	0.117187	0.233575	0.255648	0.086732	0.152543	0.053098	0.482791	0.108473	0.421777	0.304255	0.236686	0.024005	0.461807	0.061312	0.361978	0.125338	0.099292	0.157499	0.191177	0.362733	0.165630	0.066332	0.360937	0.070545	0.576422	0.216872	0.159432	0.046092	0.391898	0.074431	0.631143	0.084890	0.110762	0.663820	0.167327	0.045116
86	0.309790	0.069151	0.245461	0.118933	0.060627	0.241272	0.164052	0.136727	0.409849	0.078761	0.378945	0.078519	0.445573	0.134448	0.324798	0.133203	0.151922	0.078139	0.602093	0.522338	0.086050	0.369023	0.120756	0.435949	0.472260	0.137193	0.315775	0.113153	0.125571	0.390735	0.129888	0.027226	0.924671	0.079064	0.203055	0.075108	0.052704	0.100838	0.136841	0.035906	0.108795	0.084802	0.403279	0.063199	0.100062	0.241877	0.229776	0.077742	0.136723	0.048030	0.474377	0.108439	0.418080	0.282792	0.242695	0.025114	0.445871	0.071294	0.313200	0.120804	0.102423	0.157671	0.212430	0.245399	0.160154	0.062784	0.361291	0.071025	0.614079	0.210740	0.191713	0.046136	0.399824	0.071133	0.514685	0.085787	0.107160	0.663519	0.133614	0.045354
87	0.288610	0.059874	0.223191	0.121886	0.059342	0.151944	0.154330	0.138183	0.437453	0.077025	0.377429	0.080594	0.445058	0.134683	0.325581	0.156769	0.145741	0.075402	0.614471	0.535780	0.083748	0.391739	0.125050	0.481008	0.487887	0.131732	0.357386	0.125055	0.123187	0.391459	0.139299	0.027543	0.954843	0.082229	0.183680	0.068918	0.053313	0.099427	0.173930	0.044480	0.108023	0.085083	0.284786	0.037065	0.089916	0.237995	0.185308	0.078336	0.128584	0.047799	0.355373	0.114042	0.417793	0.277444	0.249671	0.031818	0.451806	0.078892	0.289566	0.126414	0.099554	0.153086	0.245793	0.170006	0.146180	0.056359	0.344438	0.070095	0.610018	0.211707	0.191226	0.045582	0.439046	0.065390	0.500707	0.088196	0.108002	0.659772	0.143290	0.045221
88	0.281150	0.058316	0.200983	0.125761	0.053940	0.174135	0.103548	0.137643	0.441519	0.073378	0.355004	0.083085	0.461758	0.131880	0.325550	0.179386	0.144415	0.074930	0.621677	0.541469	0.078038	0.387132	0.127680	0.483727	0.498209	0.132699	0.415695	0.130066	0.105636	0.394831	0.144679	0.028381	0.968742	0.080988	0.173093	0.063894	0.052726	0.097498	0.212239	0.048423	0.105323	0.083643	0.273994	0.037596	0.087237	0.234889	0.178212	0.074109	0.119057	0.045065	0.186615	0.103682	0.422826	0.244202	0.242072	0.040473	0.457801	0.083261	0.288827	0.132964	0.091433	0.055431	0.277387	0.142963	0.141895	0.052420	0.324600	0.067542	0.607483	0.211943	0.194231	0.045492	0.483518	0.059928	0.499015	0.083501	0.107032	0.654848	0.146001	0.044327
89	0.274769	0.061231	0.225186	0.127873	0.041416	0.182881	0.057803	0.135463	0.447125	0.071075	0.336270	0.085843	0.443480	0.141045	0.325224	0.187492	0.146492	0.075845	0.587735	0.538256	0.075661	0.379040	0.123459	0.490910	0.500896	0.129957	0.418525	0.128863	0.098810	0.399672	0.150377	0.034634	0.970774	0.077126	0.175338	0.062443	0.066294	0.098168	0.222038	0.048330	0.105659	0.135916	0.180853	0.041689	0.051523	0.228772	0.174479	0.070811	0.107952	0.034964	0.115617	0.109002	0.415466	0.227352	0.243631	0.054883	0.456899	0.084909	0.290242	0.136574	0.082177	0.057323	0.288116	0.147130	0.143090	0.051400	0.353002	0.066361	0.603546	0.190147	0.194247	0.043656	0.553908	0.061398	0.508276	0.077636	0.105244	0.649220	0.143897	0.043732
90	0.284322	0.067321	0.254659	0.128308	0.040948	0.228686	0.046447	0.135543	0.447887	0.071446	0.332651	0.087144	0.410556	0.150126	0.324503	0.188191	0.150979	0.075936	0.451238	0.527015	0.064732	0.394866	0.119074	0.532463	0.500688	0.117765	0.406335	0.129673	0.099334	0.316767	0.151310	0.033578	0.964851	0.069183	0.175310	0.068631	0.079997	0.080344	0.222111	0.047079	0.104608	0.148225	0.117771	0.056132	0.032643	0.232391	0.140234	0.069711	0.102743	0.026254	0.125178	0.149084	0.388441	0.223558	0.234845	0.071084	0.433639	0.083774	0.282608	0.137584	0.079338	0.057696	0.292018	0.291707	0.134577	0.052193	0.409915	0.068218	0.592556	0.164884	0.193541	0.043531	0.605455	0.063621	0.533150	0.077383	0.103262	0.568252	0.142305	0.043699
91	0.259403	0.073107	0.272289	0.128313	0.042139	0.211924	0.053261	0.137404	0.446665	0.071171	0.344509	0.086184	0.411184	0.146948	0.324216	0.199016	0.145842	0.075888	0.443861	0.514572	0.061272	0.399376	0.117113	0.563803	0.498915	0.100233	0.385065	0.136172	0.094678	0.280233	0.152639	0.034945	0.960019	0.060356	0.182080	0.074208	0.116748	0.057918	0.221092	0.044681	0.099499	0.144396	0.221890	0.112880	0.031037	0.237064	0.115917	0.059132	0.114075	0.025455	0.119610	0.163625	0.358606	0.164345	0.228922	0.096413	0.394062	0.082896	0.286738	0.132722	0.078457	0.055687	0.299654	0.399833	0.136547	0.055726	0.448448	0.070581	0.594073	0.124837	0.182894	0.042960	0.730120	0.063330	0.573178	0.077043	0.099901	0.519612	0.143645	0.043851
92	0.235304	0.085535	0.271212	0.126518	0.039746	0.206943	0.107899	0.135684	0.457995	0.074240	0.418773	0.085346	0.383842	0.196428	0.322778	0.208780	0.137454	0.076836	0.477770	0.513638	0.063572	0.513516	0.117121	0.574413	0.494201	0.079220	0.411233	0.135772	0.080691	0.273159	0.154126	0.038777	0.960213	0.055587	0.182811	0.073522	0.151165	0.049892	0.224276	0.045919	0.117030	0.243952	0.357707	0.152227	0.036423	0.240052	0.123958	0.065083	0.122688	0.027216	0.119231	0.165649	0.303091	0.070249	0.226913	0.118547	0.362843	0.082286	0.265953	0.118299	0.069747	0.051003	0.300249	0.488367	0.140752	0.059531	0.450055	0.074255	0.603228	0.120735	0.173787	0.042904	0.965034	0.064785	0.544851	0.077877	0.064085	0.136581	0.163918	0.043771
93	0.211797	0.097055	0.281272	0.123067	0.050351	0.219734	0.116625	0.130809	0.462273	0.073638	0.447074	0.086784	0.376699	0.227500	0.210792	0.209036	0.138196	0.069239	0.465268	0.523184	0.062355	0.610753	0.120100	0.583064	0.489600	0.075730	0.422160	0.134685	0.069079	0.219090	0.154826	0.039394	0.962440	0.056455	0.173522	0.072214	0.214595	0.050549	0.232643	0.046813	0.119644	0.245231	0.376373	0.155513	0.039085	0.240326	0.128100	0.072623	0.136102	0.030039	0.173823	0.167347	0.257252	0.065665	0.190761	0.135171	0.325144	0.080522	0.232521	0.100159	0.069246	0.049023	0.298987	0.567552	0.135625	0.055948	0.445958	0.077939	0.604288	0.064529	0.167071	0.038927	0.989599	0.067397	0.536766	0.077507	0.064350	0.138504	0.167491	0.041408
94	0.202461	0.097006	0.283069	0.117134	0.052794	0.226667	0.125641	0.124530	0.462791	0.072470	0.493067	0.086824	0.375606	0.233386	0.227556	0.211265	0.124690	0.061551	0.433689	0.519548	0.064657	0.680641	0.125743	0.581972	0.490017	0.075550	0.419796	0.134061	0.062082	0.215022	0.156793	0.039559	0.955310	0.058626	0.172114	0.072629	0.229865	0.050049	0.230160	0.047518	0.124438	0.245619	0.441767	0.161361	0.039279	0.233907	0.140029	0.060721	0.135965	0.042388	0.190774	0.166617	0.252157	0.065429	0.177660	0.143279	0.212872	0.077325	0.236226	0.092938	0.067222	0.045251	0.284818	0.636565	0.134987	0.053803	0.442021	0.079745	0.629184	0.048525	0.159992	0.036913	0.981097	0.068178	0.587585	0.075731	0.066182	0.131836	0.171936	0.035487
95	0.188247	0.099465	0.284726	0.113153	0.051975	0.228794	0.129418	0.117733	0.453234	0.077473	0.567619	0.084591	0.373247	0.232695	0.208830	0.220089	0.101691	0.055064	0.522831	0.488924	0.074089	0.718940	0.126113	0.606925	0.463571	0.071282	0.407072	0.124140	0.059883	0.226183	0.160764	0.040152	0.904508	0.058776	0.172615	0.074571	0.241230	0.052458	0.225991	0.047207	0.152987	0.247109	0.454397	0.182487	0.038172	0.206161	0.146900	0.060408	0.134995	0.051615	0.194658	0.166578	0.271385	0.064477	0.174034	0.148669	0.208663	0.073066	0.244772	0.091862	0.065190	0.045615	0.259746	0.666918	0.128226	0.053369	0.458405	0.080347	0.636885	0.049262	0.156667	0.033202	0.981229	0.069120	0.626643	0.076568	0.067841	0.131803	0.165050	0.027954
96	0.169151	0.098029	0.289062	0.111952	0.050876	0.228050	0.135194	0.106978	0.448600	0.086293	0.605408	0.079258	0.354067	0.231838	0.188929	0.246804	0.087394	0.050141	0.536786	0.434013	0.077568	0.788446	0.127889	0.631580	0.369519	0.050548	0.401647	0.113828	0.061718	0.210280	0.156390	0.038568	0.898655	0.058671	0.179170	0.077280	0.244394	0.049888	0.211939	0.046462	0.165159	0.243193	0.455320	0.204617	0.042484	0.189907	0.146079	0.060972	0.149055	0.064203	0.223037	0.168808	0.217533	0.065380	0.160308	0.149067	0.181295	0.069759	0.253926	0.091939	0.064847	0.057209	0.242957	0.670822	0.118664	0.055058	0.495310	0.087082	0.660990	0.048139	0.152574	0.019867	0.983062	0.074156	0.635553	0.079119	0.087887	0.127894	0.155646	0.021591
97	0.140197	0.098125	0.291071	0.114407	0.051880	0.237513	0.141040	0.093647	0.450453	0.085959	0.604579	0.071738	0.229378	0.230624	0.199087	0.274866	0.094859	0.049106	0.538477	0.366548	0.077941	0.813039	0.168517	0.680472	0.195891	0.037989	0.389801	0.109318	0.062618	0.208864	0.163063	0.038572	0.872672	0.059314	0.199258	0.082342	0.255486	0.047044	0.199980	0.039990	0.165731	0.241392	0.467648	0.212973	0.066117	0.171244	0.139454	0.063686	0.172538	0.064159	0.287648	0.169638	0.195589	0.058716	0.156856	0.149142	0.157504	0.069302	0.252854	0.092938	0.059213	0.056479	0.242604	0.671923	0.116846	0.069946	0.513019	0.095840	0.589152	0.044203	0.105694	0.016128	0.980318	0.078990	0.638112	0.080561	0.104982	0.126299	0.162572	0.018869
98	0.139358	0.100972	0.285095	0.119143	0.052019	0.245100	0.156511	0.086988	0.443448	0.083851	0.609207	0.067003	0.222403	0.231690	0.199867	0.291476	0.099546	0.049432	0.551511	0.314091	0.077438	0.824471	0.221367	0.739200	0.181265	0.035047	0.376151	0.109252	0.061271	0.185886	0.180296	0.038468	0.807365	0.059467	0.198942	0.082665	0.256015	0.047990	0.158842	0.032913	0.165943	0.243025	0.470868	0.215019	0.078031	0.107358	0.136316	0.066820	0.181403	0.064194	0.301736	0.171009	0.225951	0.045926	0.136498	0.148571	0.148948	0.057344	0.242373	0.089601	0.056674	0.052018	0.240164	0.685987	0.120749	0.083531	0.522294	0.102891	0.589717	0.034905	0.057073	0.017361	0.978772	0.080858	0.638984	0.080612	0.128920	0.121326	0.193294	0.019006
99	0.142499	0.101498	0.289783	0.120240	0.055179	0.272610	0.221571	0.084916	0.340603	0.082802	0.600106	0.065046	0.197222	0.232634	0.199971	0.293151	0.104076	0.048863	0.530067	0.280340	0.077576	0.830307	0.229747	0.812902	0.178344	0.035158	0.375678	0.105018	0.055248	0.179222	0.182497	0.038616	0.804657	0.063207	0.198135	0.078913	0.254672	0.045952	0.121908	0.031352	0.172919	0.246139	0.549546	0.215424	0.080228	0.103411	0.133062	0.067719	0.181636	0.063558	0.387427	0.176343	0.233693	0.040015	0.093594	0.146941	0.115676	0.045969	0.252214	0.080562	0.063859	0.097071	0.219992	0.712342	0.118905	0.087959	0.549575	0.108370	0.593587	0.029167	0.048284	0.016431	0.978925	0.079838	0.641245	0.084191	0.140181	0.100530	0.192954	0.019198
100	0.154987	0.102894	0.397531	0.118168	0.066223	0.329947	0.233837	0.092213	0.279258	0.082080	0.569866	0.063355	0.142244	0.228570	0.201244	0.290930	0.106312	0.050186	0.494386	0.261429	0.076606	0.833088	0.223178	0.873652	0.162887	0.034216	0.349001	0.088552	0.052471	0.169233	0.196535	0.038419	0.683171	0.072858	0.403540	0.073323	0.250629	0.043620	0.134224	0.030600	0.183218	0.214550	0.565697	0.215716	0.080666	0.102611	0.131652	0.067049	0.187057	0.064672	0.422365	0.177760	0.227943	0.037263	0.076334	0.148388	0.064177	0.043842	0.286527	0.069663	0.067182	0.132356	0.189953	0.730071	0.118955	0.091419	0.587307	0.112696	0.599468	0.027451	0.045926	0.016402	0.978740	0.078829	0.654985	0.088083	0.146292	0.098889	0.193289	0.018982
101	0.153929	0.101887	0.466943	0.114617	0.068060	0.320180	0.255279	0.099616	0.271342	0.080969	0.557715	0.060875	0.134615	0.207914	0.207494	0.290537	0.112436	0.049630	0.513270	0.257272	0.077857	0.817403	0.247008	0.853882	0.096767	0.031261	0.283498	0.075590	0.050558	0.153913	0.215067	0.031021	0.488694	0.073460	0.664916	0.070079	0.243235	0.043407	0.147295	0.029938	0.176773	0.212315	0.599037	0.206152	0.080614	0.102525	0.123866	0.067009	0.197382	0.068071	0.434676	0.164864	0.228316	0.037130	0.069612	0.154689	0.044765	0.043497	0.288398	0.062183	0.071347	0.141333	0.139921	0.730222	0.120933	0.090671	0.589078	0.115475	0.600025	0.027305	0.045609	0.017995	0.974099	0.076953	0.666288	0.088368	0.154529	0.095275	0.189527	0.017431
