	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d
82	0.057105	0.130282	0.364169	0.224220	0.054112	0.324957	0.252468	0.282485	0.233220	0.414093	1.241421	1.180021	0.057072	0.202949	0.167024	0.207453	0.555285	0.366198	0.755562	0.651677	0.108681	0.373621	0.358658	0.291964	0.128658	0.195371	0.706307	0.580379	0.161760	0.263901	0.378869	0.376595	0.176996	0.337314	0.731491	0.670654	0.051517	0.126174	0.463123	0.190424	0.655432	0.186819	0.460698	0.383901	0.194226	0.556206	0.492831	0.450676	0.143941	0.190604	0.488261	0.672709	0.209465	0.417297	0.377562	0.548197	0.107344	0.151476	0.410334	0.287252	0.058276	0.191993	0.101678	0.137184	0.163953	0.194818	0.523850	0.602317	0.038764	0.312556	0.265295	0.135724	0.099445	0.100264	0.599164	0.487805	0.049051	0.116894	0.228937	0.165556
83	0.052733	0.068836	0.379874	0.306292	0.056551	0.323929	0.243336	0.272407	0.243801	0.418342	1.366161	1.163066	0.058028	0.207054	0.165669	0.209264	0.552351	0.349991	0.772241	0.754735	0.118765	0.374775	0.407502	0.290486	0.128476	0.195411	0.741185	0.584088	0.161326	0.266762	0.357874	0.378919	0.192442	0.335076	0.730013	0.578125	0.053127	0.125674	0.421473	0.181551	0.655127	0.160152	0.456515	0.397496	0.205335	0.587340	0.438122	0.449923	0.149876	0.201258	0.502006	0.665705	0.209189	0.436711	0.360771	0.489378	0.118058	0.161993	0.378364	0.285170	0.054152	0.190362	0.102857	0.126927	0.162898	0.192349	0.506044	0.566108	0.046149	0.313188	0.308484	0.137746	0.098510	0.100610	0.604107	0.523609	0.050654	0.118869	0.224099	0.165962
84	0.062365	0.070386	0.410428	0.335272	0.055420	0.317227	0.245014	0.252220	0.245875	0.414782	1.436825	1.173160	0.057929	0.204808	0.174021	0.215679	0.550761	0.362191	0.845929	0.832390	0.123939	0.374418	0.409854	0.287438	0.129758	0.186775	0.787801	0.607800	0.160143	0.265057	0.348177	0.378886	0.195179	0.522934	0.706385	0.589798	0.053715	0.125235	0.365035	0.177515	0.665417	0.151050	0.448265	0.410158	0.211679	0.594260	0.419121	0.436276	0.155329	0.207607	0.510287	0.667719	0.209584	0.440167	0.370262	0.420236	0.119071	0.162772	0.337036	0.284534	0.042575	0.188279	0.105201	0.121597	0.159875	0.191067	0.509804	0.570114	0.045712	0.313992	0.308148	0.164757	0.091564	0.102602	0.602398	0.536022	0.052171	0.118798	0.218247	0.166188
85	0.066531	0.070549	0.480078	0.381532	0.054657	0.303882	0.248990	0.226800	0.251738	0.395579	1.402001	1.185692	0.058693	0.204296	0.197543	0.241470	0.551422	0.354998	0.849524	0.843262	0.122605	0.372020	0.407827	0.278134	0.136601	0.192097	0.794717	0.548186	0.158383	0.267459	0.342481	0.371126	0.296098	0.602589	0.660049	0.598565	0.058638	0.123700	0.371555	0.151389	0.672621	0.153115	0.422020	0.441192	0.212833	0.601061	0.423283	0.411286	0.158872	0.205059	0.527693	0.666442	0.207853	0.439798	0.397103	0.410784	0.122592	0.169544	0.389047	0.292517	0.045435	0.199459	0.104750	0.106642	0.163415	0.191121	0.536722	0.584105	0.047282	0.333765	0.301745	0.166287	0.113674	0.106791	0.604095	0.545344	0.052481	0.120164	0.172229	0.166195
86	0.074555	0.071791	0.494154	0.456900	0.052309	0.276453	0.240240	0.201510	0.253634	0.367866	1.349737	1.149230	0.062798	0.250658	0.195059	0.243375	0.561020	0.361569	0.823386	0.837801	0.120718	0.368922	0.394412	0.275428	0.157982	0.232124	0.794881	0.466134	0.156141	0.279712	0.340255	0.355550	0.341920	0.605561	0.593681	0.543222	0.060535	0.119187	0.337452	0.110408	0.665119	0.152365	0.416852	0.462638	0.211282	0.595857	0.417998	0.391087	0.159789	0.204867	0.580021	0.644231	0.180096	0.368190	0.402531	0.414358	0.123207	0.170355	0.405897	0.325110	0.047488	0.200900	0.108014	0.098258	0.170445	0.189774	0.544700	0.530959	0.047116	0.326966	0.298418	0.169706	0.120762	0.104883	0.587422	0.551192	0.057476	0.119414	0.159135	0.165024
87	0.068769	0.094488	0.519984	0.443708	0.051697	0.267408	0.210482	0.174897	0.255965	0.367377	1.314720	1.055845	0.074129	0.343173	0.202058	0.232600	0.562383	0.368973	0.851123	0.836177	0.116964	0.343245	0.387299	0.275388	0.175090	0.261973	0.728895	0.457914	0.156122	0.268741	0.339802	0.320400	0.346186	0.593277	0.563735	0.524628	0.067297	0.108605	0.271663	0.090436	0.650420	0.137481	0.418308	0.459689	0.210559	0.567761	0.394676	0.380060	0.154520	0.205307	0.616520	0.629762	0.129019	0.305554	0.315681	0.392815	0.122680	0.171756	0.456994	0.344619	0.047611	0.203959	0.100043	0.100341	0.187770	0.184220	0.537291	0.476133	0.055347	0.326776	0.298275	0.166508	0.127564	0.101867	0.602949	0.520935	0.058983	0.120954	0.159178	0.169857
88	0.096546	0.093922	0.537258	0.445955	0.051681	0.258528	0.186819	0.167540	0.260252	0.321541	1.323015	0.931414	0.079719	0.350236	0.255027	0.231208	0.556802	0.323158	0.877813	0.845182	0.112236	0.258708	0.403754	0.269999	0.182357	0.275351	0.702188	0.470878	0.145794	0.235721	0.327145	0.261930	0.342562	0.592498	0.583043	0.524972	0.073894	0.101241	0.294469	0.095376	0.602201	0.111232	0.392742	0.471854	0.206057	0.552565	0.340570	0.386478	0.154533	0.199924	0.634732	0.615045	0.128381	0.299698	0.335054	0.290541	0.121374	0.171350	0.527599	0.329387	0.049718	0.211351	0.089956	0.105299	0.199409	0.182067	0.515599	0.482646	0.069308	0.324193	0.297511	0.165352	0.136977	0.100640	0.513382	0.466672	0.058180	0.129980	0.153825	0.169350
89	0.100138	0.094195	0.500503	0.458267	0.050883	0.258437	0.170565	0.166982	0.262055	0.290579	1.371151	0.891974	0.080882	0.339681	0.289667	0.224647	0.544170	0.312565	0.921358	0.847152	0.114130	0.144594	0.417548	0.238417	0.188539	0.277020	0.794654	0.458057	0.129567	0.206911	0.306893	0.249700	0.339029	0.569913	0.532903	0.499031	0.074402	0.118543	0.302426	0.119893	0.544548	0.102449	0.371862	0.474590	0.196071	0.553584	0.298663	0.393877	0.152216	0.188164	0.641912	0.605272	0.115811	0.286951	0.366743	0.223445	0.122751	0.167652	0.556831	0.306188	0.050383	0.219734	0.091490	0.103570	0.228752	0.202110	0.503825	0.527315	0.072658	0.329062	0.299506	0.165252	0.151738	0.100568	0.473208	0.431999	0.058088	0.130879	0.138107	0.171179
90	0.115022	0.099875	0.536200	0.482183	0.050437	0.250409	0.165126	0.167507	0.239020	0.247874	1.350111	0.884403	0.084192	0.339623	0.288758	0.233477	0.534350	0.324467	0.923949	0.798684	0.110531	0.128750	0.413521	0.190153	0.189033	0.276375	0.828905	0.429934	0.125698	0.204805	0.299735	0.242252	0.334324	0.538147	0.492403	0.496147	0.074720	0.127866	0.296335	0.138900	0.534268	0.095693	0.369352	0.450168	0.178490	0.528838	0.274712	0.396946	0.139504	0.173236	0.640023	0.622711	0.094939	0.271020	0.400149	0.222481	0.122732	0.160926	0.559662	0.295229	0.054746	0.234185	0.094780	0.112469	0.277231	0.192230	0.484343	0.559718	0.073783	0.326905	0.305748	0.162668	0.159031	0.131027	0.485820	0.420545	0.059755	0.168948	0.139291	0.170668
91	0.109001	0.096571	0.511674	0.491866	0.050901	0.254940	0.162815	0.166093	0.221755	0.217361	1.195437	0.879626	0.089068	0.323947	0.296659	0.233651	0.522141	0.321859	0.924006	0.843524	0.107910	0.126699	0.406293	0.178256	0.191715	0.275938	0.817543	0.406472	0.122254	0.206944	0.292269	0.202754	0.334898	0.534946	0.467232	0.551285	0.076234	0.126129	0.288419	0.143872	0.384609	0.088205	0.366270	0.415115	0.165595	0.490099	0.255560	0.386149	0.124154	0.168514	0.638559	0.655527	0.090021	0.266756	0.424992	0.218309	0.116283	0.151378	0.546197	0.293212	0.058010	0.259226	0.114685	0.120403	0.273798	0.182669	0.460631	0.547403	0.073878	0.318793	0.298716	0.162897	0.234362	0.171144	0.482140	0.414871	0.064340	0.178616	0.142004	0.164488
92	0.105621	0.116428	0.458984	0.548440	0.063337	0.298066	0.160113	0.156810	0.222214	0.232711	1.075370	0.789320	0.088932	0.340817	0.292185	0.217496	0.329899	0.298693	0.921221	0.891046	0.112958	0.108974	0.397563	0.180018	0.192820	0.269979	0.816095	0.380776	0.122300	0.215538	0.280125	0.168460	0.324569	0.533394	0.391484	0.570691	0.076565	0.159014	0.288055	0.143426	0.379829	0.085797	0.369368	0.391089	0.168122	0.452415	0.254579	0.332139	0.123042	0.176106	0.660162	0.679019	0.089800	0.269222	0.430727	0.217308	0.111442	0.140912	0.532976	0.290221	0.057255	0.255547	0.114555	0.119204	0.272343	0.194262	0.467920	0.511865	0.074080	0.304794	0.310270	0.151150	0.327061	0.204264	0.492690	0.408569	0.064413	0.170993	0.128508	0.162177
93	0.103287	0.123592	0.397746	0.579628	0.069313	0.292497	0.159726	0.125867	0.245854	0.242527	1.046491	0.621623	0.085509	0.356992	0.287085	0.197080	0.208484	0.296693	0.884408	0.894962	0.117564	0.091310	0.368059	0.177410	0.193611	0.257953	0.817990	0.390866	0.109116	0.205286	0.268481	0.144260	0.322199	0.531326	0.350555	0.588995	0.076626	0.178921	0.287237	0.142686	0.369514	0.077594	0.372710	0.390143	0.172424	0.450156	0.253900	0.255394	0.124020	0.183500	0.682112	0.686033	0.091028	0.271089	0.430490	0.208488	0.106818	0.134692	0.543653	0.305799	0.057383	0.258170	0.119574	0.123943	0.267507	0.207273	0.496307	0.501493	0.073942	0.277782	0.313518	0.142833	0.404398	0.236267	0.520637	0.402146	0.064397	0.171112	0.120948	0.163979
94	0.101161	0.115723	0.404284	0.544543	0.085366	0.269208	0.157676	0.090823	0.247648	0.231417	1.050120	0.470864	0.082139	0.362774	0.294720	0.182966	0.197888	0.300804	0.805373	0.878518	0.120840	0.112737	0.349258	0.155194	0.191442	0.242963	0.804226	0.408851	0.083974	0.182974	0.191719	0.133601	0.321973	0.529952	0.335388	0.596334	0.077197	0.181774	0.282147	0.141645	0.366066	0.075260	0.350305	0.389094	0.172995	0.436333	0.249088	0.215163	0.123999	0.189684	0.686351	0.680482	0.090166	0.279441	0.427029	0.173692	0.095690	0.135865	0.553727	0.402227	0.059302	0.290279	0.141605	0.115906	0.267757	0.197409	0.491414	0.515201	0.075871	0.210512	0.314888	0.142722	0.464324	0.252366	0.562108	0.402895	0.064308	0.169436	0.117946	0.163062
95	0.101393	0.105065	0.334947	0.653062	0.085982	0.255779	0.152004	0.068302	0.240708	0.222506	1.047214	0.441075	0.099014	0.358716	0.294485	0.179009	0.197074	0.287090	0.804907	0.887309	0.110635	0.112449	0.336049	0.114514	0.184530	0.240911	0.775575	0.417082	0.061626	0.184056	0.134317	0.130589	0.314884	0.528665	0.351454	0.590987	0.076025	0.207740	0.270729	0.141610	0.394234	0.086728	0.301245	0.390577	0.171907	0.438883	0.236219	0.212033	0.135548	0.192599	0.703731	0.644228	0.093163	0.279096	0.428558	0.139012	0.094801	0.117628	0.561136	0.447418	0.065877	0.287075	0.151181	0.103702	0.273978	0.177378	0.457862	0.526987	0.077961	0.207233	0.306725	0.142501	0.480673	0.252772	0.581266	0.400664	0.061452	0.178788	0.105747	0.162219
96	0.081796	0.121273	0.339229	0.665456	0.089184	0.257406	0.134640	0.061118	0.222652	0.221670	0.982143	0.436401	0.102338	0.358522	0.290827	0.175172	0.194422	0.250452	0.708568	0.943165	0.104507	0.106285	0.250228	0.105371	0.184486	0.251175	0.768595	0.406085	0.056633	0.180190	0.130314	0.125887	0.316028	0.410812	0.435648	0.550884	0.072332	0.206546	0.275948	0.140256	0.396427	0.102700	0.262623	0.381606	0.144559	0.389910	0.208628	0.213736	0.146883	0.187617	0.724217	0.570700	0.092875	0.255836	0.431278	0.148258	0.083630	0.090530	0.585290	0.471999	0.075929	0.299125	0.159873	0.102693	0.271690	0.168600	0.441891	0.551789	0.073030	0.204619	0.260841	0.137267	0.561245	0.265382	0.582949	0.406706	0.059457	0.181627	0.097676	0.154285
97	0.078317	0.123606	0.295227	0.682715	0.090229	0.272837	0.116556	0.057916	0.214667	0.219355	0.784278	0.432488	0.102092	0.356080	0.272874	0.141504	0.193850	0.249425	0.686720	1.000090	0.089449	0.100745	0.219653	0.105024	0.198252	0.259953	0.749729	0.389050	0.055758	0.172643	0.131863	0.126770	0.257379	0.181316	0.428368	0.531823	0.070037	0.212894	0.285954	0.139787	0.406290	0.100545	0.234524	0.357628	0.112384	0.321246	0.176866	0.213059	0.145491	0.177644	0.726446	0.503591	0.092965	0.252769	0.420893	0.155701	0.079717	0.102601	0.620218	0.483420	0.078282	0.308890	0.161151	0.108370	0.271791	0.168404	0.405755	0.578379	0.070223	0.205150	0.232762	0.110766	0.648752	0.284030	0.578969	0.380417	0.056040	0.187315	0.097357	0.138308
98	0.070761	0.125670	0.309140	0.663582	0.087287	0.277856	0.098299	0.057217	0.209504	0.218977	0.710443	0.371085	0.100611	0.345311	0.270989	0.120405	0.177771	0.262450	0.683453	1.011136	0.102284	0.111449	0.217589	0.118295	0.224141	0.264679	0.696203	0.361509	0.056270	0.167583	0.134885	0.142132	0.140110	0.121071	0.403875	0.559828	0.069423	0.213668	0.302754	0.137005	0.382253	0.098248	0.219397	0.343395	0.087512	0.279819	0.171043	0.195767	0.139133	0.163444	0.713000	0.478638	0.090110	0.193354	0.388842	0.150524	0.097798	0.114890	0.615313	0.490108	0.079122	0.311123	0.160635	0.114299	0.279617	0.168189	0.375822	0.595848	0.070585	0.193818	0.230518	0.075738	0.662584	0.296122	0.569821	0.304707	0.057806	0.190087	0.094470	0.125832
99	0.079934	0.140070	0.306424	0.660729	0.086048	0.275704	0.086405	0.056468	0.204514	0.217670	0.702655	0.337935	0.091074	0.234767	0.260409	0.119672	0.184386	0.280651	0.706203	1.013225	0.108685	0.112813	0.218000	0.153908	0.247575	0.262144	0.657363	0.316776	0.055295	0.137449	0.150162	0.167087	0.117537	0.118572	0.400716	0.546993	0.071726	0.225903	0.315234	0.143964	0.376682	0.098414	0.227193	0.319606	0.080226	0.254305	0.151058	0.176873	0.132963	0.148234	0.697050	0.477807	0.089810	0.188111	0.362603	0.134827	0.126243	0.115760	0.581509	0.516064	0.077213	0.314688	0.157192	0.114050	0.291569	0.168170	0.374302	0.575686	0.074353	0.136456	0.207603	0.069924	0.666043	0.303715	0.572112	0.262728	0.062559	0.189331	0.093923	0.121267
100	0.081930	0.131635	0.343043	0.571488	0.084568	0.279870	0.084366	0.055267	0.198528	0.212916	0.708951	0.338669	0.087057	0.215207	0.216978	0.113787	0.259087	0.285342	0.755801	1.034720	0.109116	0.113160	0.219049	0.155753	0.264305	0.235721	0.651272	0.316487	0.052686	0.116452	0.172277	0.181381	0.114472	0.128913	0.380446	0.509505	0.069982	0.271079	0.312361	0.171782	0.367583	0.090557	0.223953	0.279663	0.089819	0.302840	0.149879	0.188721	0.126052	0.132029	0.665638	0.503801	0.082552	0.188861	0.365954	0.118514	0.135740	0.121287	0.558092	0.552087	0.082106	0.333434	0.156490	0.116876	0.313972	0.168608	0.334294	0.553539	0.072546	0.127826	0.202130	0.061594	0.664054	0.308655	0.569305	0.221464	0.064608	0.191224	0.095773	0.121542
101	0.094572	0.135114	0.362752	0.691536	0.084845	0.294305	0.071761	0.056174	0.197160	0.225964	0.708712	0.326023	0.084275	0.218432	0.148921	0.102278	0.304070	0.287982	0.709796	1.054039	0.109363	0.116817	0.195439	0.159574	0.294046	0.195657	0.646033	0.315546	0.054276	0.114042	0.172646	0.183892	0.117782	0.153322	0.376205	0.507834	0.059696	0.279216	0.277157	0.201029	0.374117	0.106704	0.219306	0.284716	0.095565	0.333039	0.151235	0.198719	0.116808	0.125379	0.611219	0.539309	0.071646	0.187870	0.322717	0.120064	0.133280	0.144960	0.466626	0.577513	0.086238	0.341549	0.157303	0.123017	0.323810	0.172039	0.319386	0.561913	0.058060	0.125674	0.200286	0.059054	0.663259	0.313035	0.541464	0.207521	0.070823	0.190140	0.096700	0.113869
