	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d
70	0.228217	0.240636	0.642295	0.714997	0.095826	0.116993	0.406428	0.203061	0.254240	0.093205	0.476752	0.477298	0.240338	0.359281	0.227164	0.197811	0.448123	0.105634	0.317037	0.354868	0.096681	0.082235	0.288865	0.269921	0.630216	0.318212	0.325394	0.619642	0.339193	0.199218	0.926620	0.471061	0.131083	0.084464	0.239695	0.506007	0.115646	0.085189	0.377141	0.449060	0.710879	0.622450	0.214222	0.479902	0.267221	0.084928	0.164671	0.128719	0.313453	0.203031	0.445479	0.750559	0.099454	0.099349	0.650797	0.238608	0.528047	0.311088	0.259250	0.673856	0.141888	0.262891	0.174280	0.129208
71	0.234331	0.247524	0.604088	0.727862	0.134991	0.119461	0.431689	0.219134	0.261591	0.107959	0.475820	0.496713	0.234517	0.366922	0.241342	0.203976	0.501956	0.104767	0.318580	0.297197	0.096868	0.080567	0.308366	0.290820	0.652534	0.334366	0.320635	0.591216	0.334495	0.195563	0.773484	0.441202	0.146894	0.084890	0.229915	0.543678	0.097141	0.088206	0.433049	0.468331	0.708025	0.683087	0.211861	0.479699	0.210740	0.079961	0.170281	0.183554	0.335130	0.217888	0.444585	0.746438	0.087499	0.094885	0.637482	0.243793	0.474970	0.303185	0.254026	0.664457	0.152921	0.274495	0.164152	0.120633
72	0.244810	0.241075	0.586999	0.709707	0.226618	0.126778	0.491476	0.230980	0.264780	0.119372	0.497015	0.513948	0.196478	0.316332	0.256396	0.204326	0.507035	0.102829	0.304976	0.291693	0.093515	0.074517	0.334654	0.347911	0.681260	0.402005	0.299602	0.535206	0.315594	0.187570	0.656895	0.390780	0.158206	0.086620	0.230273	0.557062	0.103612	0.141604	0.442866	0.531555	0.719448	0.686443	0.211815	0.476005	0.189571	0.067817	0.172441	0.212430	0.322232	0.218301	0.431901	0.753108	0.089877	0.092804	0.560313	0.250098	0.440866	0.295678	0.294575	0.655013	0.175622	0.312545	0.177423	0.113804
73	0.311767	0.275582	0.592084	0.656612	0.283849	0.125163	0.582305	0.237725	0.264879	0.118993	0.595513	0.553519	0.153559	0.258008	0.283461	0.203970	0.506443	0.093984	0.308187	0.276634	0.086135	0.065275	0.356993	0.395880	0.619716	0.396305	0.286854	0.474477	0.296004	0.175523	0.664567	0.360636	0.162371	0.086423	0.319945	0.587000	0.107085	0.195851	0.412739	0.524800	0.722300	0.692507	0.230767	0.402666	0.182494	0.067696	0.160506	0.215470	0.313640	0.218912	0.422284	0.726356	0.089038	0.091164	0.431470	0.245591	0.441617	0.288837	0.412330	0.685785	0.167815	0.303781	0.188518	0.109321
74	0.368198	0.303062	0.596318	0.608684	0.286733	0.116731	0.633073	0.272703	0.267196	0.118981	0.627434	0.563946	0.166029	0.250161	0.284845	0.205229	0.504863	0.090865	0.315363	0.275468	0.088120	0.067775	0.358969	0.400427	0.552677	0.386385	0.287542	0.463367	0.308623	0.171380	0.714163	0.407709	0.229399	0.102850	0.458439	0.592046	0.110648	0.200279	0.395024	0.517789	0.734245	0.698613	0.227885	0.385203	0.115013	0.064835	0.161405	0.224447	0.311357	0.216295	0.426292	0.654794	0.084336	0.081850	0.305106	0.243810	0.441949	0.263265	0.478374	0.817135	0.165162	0.303343	0.186941	0.100069
75	0.405197	0.340815	0.570377	0.594023	0.291808	0.114986	0.619851	0.331185	0.237244	0.111647	0.610570	0.564743	0.170983	0.245291	0.283318	0.198430	0.502667	0.094910	0.307633	0.294255	0.091291	0.069051	0.305266	0.388182	0.494074	0.378305	0.304738	0.459147	0.325604	0.168762	0.621115	0.439393	0.301746	0.122149	0.507851	0.642809	0.107971	0.201609	0.353284	0.487769	0.735338	0.700491	0.218721	0.408100	0.120240	0.080758	0.172771	0.257396	0.325549	0.216629	0.428178	0.598902	0.096431	0.086247	0.229872	0.237611	0.398959	0.247579	0.462457	0.915364	0.165126	0.303573	0.187668	0.103490
76	0.410021	0.346908	0.536885	0.579492	0.310097	0.124257	0.601483	0.350186	0.206243	0.107457	0.531831	0.555852	0.164165	0.239664	0.259533	0.161676	0.501328	0.095995	0.308923	0.364080	0.090752	0.061920	0.267731	0.344600	0.496711	0.376751	0.337294	0.450355	0.321972	0.165715	0.527389	0.423072	0.302078	0.121847	0.510157	0.725227	0.115490	0.201081	0.290445	0.344962	0.723869	0.699445	0.239642	0.411249	0.131462	0.082184	0.159942	0.266597	0.348355	0.210356	0.435656	0.584159	0.102078	0.087829	0.282488	0.201569	0.316480	0.186272	0.459147	0.943438	0.165270	0.302604	0.186425	0.112443
77	0.391766	0.336773	0.457024	0.580198	0.341487	0.140807	0.593511	0.369977	0.205601	0.107591	0.478317	0.508503	0.155312	0.225124	0.235284	0.165512	0.491805	0.094397	0.291291	0.431512	0.082842	0.053811	0.284316	0.316984	0.494742	0.379186	0.338578	0.447551	0.313246	0.158914	0.492756	0.380761	0.345447	0.136148	0.513312	0.801555	0.116260	0.199703	0.281605	0.302611	0.714686	0.698272	0.221840	0.465497	0.129270	0.081865	0.181837	0.263745	0.363116	0.202689	0.408293	0.570124	0.106257	0.084717	0.320234	0.251885	0.285290	0.189316	0.471575	0.936064	0.165797	0.302719	0.202306	0.138247
78	0.385303	0.338668	0.373544	0.555944	0.366188	0.160609	0.584522	0.380543	0.205686	0.107684	0.487267	0.491811	0.145784	0.229016	0.225008	0.185282	0.481425	0.097624	0.281713	0.435810	0.066528	0.046939	0.294315	0.316164	0.468798	0.374735	0.270189	0.405821	0.283680	0.131129	0.514033	0.378248	0.390404	0.138072	0.516770	0.858169	0.099803	0.200572	0.293640	0.319367	0.719517	0.698581	0.220751	0.525503	0.109013	0.072888	0.184112	0.263817	0.380304	0.207402	0.319043	0.476714	0.105784	0.086740	0.340770	0.308875	0.308493	0.208825	0.474615	0.916373	0.166238	0.302098	0.216053	0.156393
79	0.448264	0.402174	0.352421	0.511407	0.382200	0.180921	0.560942	0.380684	0.204326	0.107930	0.492413	0.440383	0.122779	0.214210	0.220623	0.186551	0.440956	0.095282	0.288780	0.425822	0.084552	0.051724	0.312776	0.320865	0.361430	0.358850	0.254250	0.314504	0.263948	0.099909	0.558849	0.413985	0.396046	0.158172	0.532802	0.869236	0.101163	0.189872	0.193746	0.259142	0.667636	0.659197	0.242599	0.517002	0.110584	0.075304	0.201357	0.242668	0.386322	0.213009	0.287291	0.395327	0.108373	0.102089	0.340941	0.315515	0.338700	0.220039	0.487772	0.890283	0.164598	0.300511	0.211395	0.159962
80	0.471632	0.408502	0.357459	0.526647	0.383578	0.185471	0.560394	0.368255	0.190497	0.108899	0.490995	0.397974	0.117836	0.221281	0.225639	0.186524	0.334015	0.089490	0.302863	0.417588	0.118971	0.060496	0.407612	0.318945	0.341337	0.371706	0.278657	0.252400	0.251903	0.075732	0.556661	0.463672	0.418758	0.189199	0.546902	0.839711	0.107629	0.165757	0.198763	0.171389	0.449574	0.438291	0.280338	0.523933	0.110695	0.079848	0.204636	0.232751	0.380911	0.214416	0.308728	0.359684	0.110778	0.106635	0.342182	0.324565	0.352793	0.224570	0.508766	0.816560	0.163597	0.300679	0.194063	0.159084
81	0.491738	0.430103	0.366147	0.555322	0.383011	0.190316	0.568070	0.359498	0.163104	0.105092	0.494021	0.394990	0.124536	0.220815	0.225971	0.185823	0.328635	0.089049	0.352547	0.418122	0.124356	0.090192	0.421273	0.303706	0.342385	0.375843	0.322132	0.250348	0.255962	0.078947	0.558817	0.471605	0.421990	0.200495	0.545754	0.771822	0.126202	0.126739	0.259401	0.198959	0.383518	0.367459	0.291418	0.592947	0.107713	0.080006	0.201115	0.229527	0.370139	0.209836	0.326541	0.323022	0.131362	0.118117	0.395274	0.367245	0.358550	0.224982	0.513830	0.726508	0.163247	0.300517	0.195909	0.158854
82	0.551495	0.502118	0.366562	0.606725	0.385828	0.190449	0.568288	0.359651	0.159150	0.097117	0.497482	0.423418	0.131909	0.203586	0.240534	0.206592	0.319757	0.087221	0.373090	0.420858	0.130330	0.129969	0.411907	0.284980	0.345164	0.356916	0.354725	0.255842	0.254974	0.072537	0.570390	0.472099	0.423445	0.204433	0.546176	0.731418	0.138473	0.127316	0.294028	0.217952	0.375833	0.234810	0.296639	0.631730	0.108546	0.074951	0.194958	0.216783	0.338971	0.184187	0.348653	0.322306	0.134607	0.119649	0.461282	0.434298	0.358420	0.222563	0.508060	0.714846	0.137411	0.252462	0.234840	0.155780
83	0.602166	0.531711	0.385691	0.602643	0.380438	0.190288	0.552309	0.352212	0.156151	0.081835	0.517382	0.466507	0.132304	0.196127	0.254677	0.248218	0.240183	0.085851	0.371586	0.440629	0.142565	0.192752	0.413374	0.281320	0.305733	0.346512	0.359699	0.252964	0.261001	0.069561	0.592746	0.472509	0.422119	0.209981	0.541036	0.711525	0.137184	0.131932	0.298005	0.218206	0.346531	0.214250	0.317124	0.665476	0.095901	0.057558	0.164871	0.169615	0.314032	0.158283	0.363598	0.297219	0.136926	0.122899	0.484508	0.489441	0.354455	0.218322	0.509299	0.746398	0.119233	0.196740	0.239626	0.153052
84	0.609198	0.532488	0.421054	0.626963	0.344856	0.182852	0.503209	0.344931	0.152862	0.069910	0.509580	0.531315	0.128295	0.201363	0.235395	0.256916	0.169592	0.084148	0.375187	0.450878	0.147178	0.205742	0.419620	0.281434	0.170794	0.265317	0.399251	0.218740	0.256534	0.064861	0.512045	0.467201	0.426142	0.209981	0.516128	0.694208	0.146049	0.133571	0.298809	0.216764	0.340354	0.218991	0.309492	0.705713	0.081939	0.052777	0.160040	0.138107	0.309326	0.149392	0.379187	0.279505	0.144554	0.127229	0.485512	0.501426	0.340610	0.208979	0.494567	0.783647	0.112034	0.184188	0.276024	0.163339
85	0.582197	0.513369	0.423740	0.744264	0.293953	0.176567	0.397060	0.342855	0.159656	0.083146	0.467121	0.524612	0.110783	0.195949	0.254256	0.255273	0.162317	0.084871	0.385671	0.452379	0.161857	0.216419	0.411589	0.283696	0.150848	0.259199	0.443884	0.252586	0.253880	0.066933	0.485127	0.489864	0.425649	0.209798	0.402113	0.688572	0.144156	0.135604	0.307288	0.214725	0.356791	0.232281	0.303660	0.690492	0.077115	0.049998	0.130640	0.137337	0.367173	0.150119	0.358892	0.339970	0.148416	0.127630	0.529873	0.506664	0.318504	0.196044	0.403958	0.771436	0.065480	0.097107	0.321365	0.174678
86	0.547687	0.487064	0.418580	0.834883	0.290243	0.176056	0.268864	0.319770	0.173196	0.101325	0.454707	0.519282	0.102997	0.184977	0.273068	0.255036	0.159520	0.093345	0.379719	0.466582	0.188884	0.273533	0.392598	0.296557	0.143300	0.251797	0.488573	0.275583	0.279861	0.083543	0.440058	0.610750	0.385916	0.194852	0.286534	0.668648	0.151868	0.145944	0.327072	0.192353	0.441228	0.246481	0.300489	0.673492	0.079335	0.051319	0.126888	0.145132	0.393699	0.153895	0.340319	0.360390	0.142867	0.122374	0.545837	0.527309	0.320754	0.194885	0.297867	0.638712	0.062814	0.074309	0.345569	0.180098
87	0.522772	0.461018	0.417525	0.883820	0.290079	0.173846	0.209008	0.247879	0.216412	0.130620	0.478138	0.519009	0.107210	0.190872	0.270405	0.255109	0.159976	0.091640	0.365296	0.480274	0.195540	0.286423	0.390004	0.316754	0.141254	0.232911	0.522320	0.328265	0.288766	0.096696	0.424686	0.735075	0.382412	0.191389	0.341893	0.594128	0.169516	0.151700	0.332690	0.164290	0.538303	0.262866	0.333251	0.679274	0.089959	0.063538	0.132232	0.125138	0.387180	0.151120	0.328980	0.364887	0.137485	0.118265	0.520618	0.555937	0.331033	0.195479	0.283113	0.492959	0.062539	0.063769	0.377193	0.181988
88	0.531610	0.462264	0.410346	0.903123	0.283667	0.167178	0.203299	0.204085	0.297248	0.174893	0.571901	0.529663	0.110265	0.191449	0.270441	0.236069	0.167721	0.085947	0.365990	0.448169	0.225928	0.354478	0.319453	0.309651	0.113309	0.224462	0.511507	0.424509	0.287195	0.110081	0.410952	0.746102	0.369089	0.186737	0.361887	0.547668	0.178364	0.155439	0.308594	0.158960	0.611026	0.266327	0.373838	0.644829	0.093041	0.063314	0.191018	0.134215	0.433575	0.166627	0.319992	0.370822	0.135271	0.117670	0.492965	0.558232	0.325296	0.189111	0.282588	0.484666	0.062192	0.065230	0.415231	0.200718
89	0.558701	0.471375	0.416913	0.905679	0.260534	0.147419	0.202858	0.166727	0.330248	0.191053	0.673108	0.568520	0.132681	0.185922	0.268781	0.204622	0.170419	0.076839	0.372816	0.402111	0.215898	0.358455	0.172411	0.245769	0.105807	0.216755	0.515099	0.441808	0.277450	0.124369	0.347567	0.726893	0.328983	0.184413	0.370170	0.543927	0.158105	0.136273	0.240448	0.119893	0.605353	0.267130	0.384143	0.561132	0.090521	0.064697	0.234025	0.186545	0.506601	0.196740	0.295642	0.377465	0.143310	0.120053	0.477763	0.522511	0.319180	0.174596	0.275279	0.529859	0.062888	0.065330	0.426228	0.222031
90	0.581895	0.469438	0.419347	0.920791	0.238930	0.115503	0.196817	0.147964	0.342878	0.194154	0.677902	0.581855	0.156698	0.173691	0.267951	0.198706	0.152312	0.066008	0.395986	0.422771	0.213389	0.346051	0.135859	0.187660	0.120171	0.205208	0.522220	0.443683	0.261268	0.128554	0.320824	0.700295	0.345383	0.189149	0.353360	0.579648	0.153445	0.134201	0.231423	0.108734	0.598942	0.316728	0.369754	0.540222	0.115963	0.075633	0.242742	0.193484	0.527156	0.209682	0.289941	0.385814	0.152180	0.104481	0.505875	0.516541	0.289061	0.145208	0.351608	0.537988	0.064676	0.063756	0.419868	0.217263
91	0.560371	0.427016	0.417140	0.901468	0.232215	0.078938	0.178009	0.149748	0.350508	0.202914	0.661323	0.595719	0.162222	0.156113	0.267482	0.198962	0.157253	0.071812	0.423218	0.494655	0.212964	0.336851	0.136133	0.179677	0.124620	0.185770	0.528391	0.442602	0.257678	0.126575	0.311622	0.704857	0.337114	0.155795	0.342873	0.613522	0.150159	0.129904	0.237024	0.111218	0.595271	0.329504	0.341274	0.523819	0.132477	0.083184	0.297594	0.210510	0.522325	0.204439	0.291136	0.363221	0.152399	0.098894	0.549492	0.528288	0.246195	0.106294	0.362312	0.568535	0.071589	0.063856	0.408327	0.205672
92	0.550593	0.424667	0.409869	0.864704	0.229804	0.070835	0.137322	0.150823	0.399916	0.237399	0.661582	0.610528	0.157262	0.140173	0.291901	0.196807	0.203598	0.098539	0.421384	0.535403	0.203723	0.300302	0.121708	0.180923	0.125538	0.158801	0.547923	0.434147	0.277725	0.128394	0.281966	0.712374	0.340324	0.136763	0.402006	0.614729	0.138502	0.126906	0.236089	0.155905	0.600560	0.335834	0.330962	0.486109	0.133940	0.113954	0.352629	0.247935	0.524318	0.198935	0.271204	0.359282	0.133912	0.083852	0.539833	0.516931	0.216001	0.081168	0.347502	0.657362	0.075590	0.063619	0.405387	0.201147
93	0.530504	0.383590	0.390544	0.800112	0.232842	0.058119	0.095994	0.148453	0.455186	0.271804	0.658647	0.598919	0.150046	0.131779	0.287285	0.175709	0.303792	0.136653	0.421728	0.537683	0.195051	0.298808	0.095949	0.193569	0.123014	0.093033	0.572075	0.459852	0.298385	0.133636	0.245193	0.722434	0.352336	0.137615	0.478738	0.622879	0.140961	0.124542	0.271202	0.179834	0.652143	0.358000	0.329833	0.495103	0.143074	0.162307	0.370783	0.263450	0.522641	0.187421	0.246129	0.370005	0.125814	0.077918	0.487958	0.464636	0.246584	0.081411	0.350802	0.796709	0.075549	0.063064	0.406866	0.201889
94	0.461755	0.282086	0.388474	0.752867	0.227348	0.059602	0.076352	0.141332	0.477158	0.290566	0.655297	0.569880	0.151844	0.131046	0.270232	0.103029	0.442183	0.168357	0.425693	0.554734	0.174515	0.275717	0.086965	0.190297	0.129867	0.104193	0.569105	0.528344	0.295766	0.136968	0.259667	0.724466	0.364134	0.135689	0.519073	0.649384	0.121112	0.085050	0.298409	0.177828	0.701583	0.384919	0.323568	0.488572	0.145622	0.170062	0.372951	0.269334	0.531631	0.187751	0.266404	0.383894	0.130375	0.080049	0.455101	0.393026	0.434919	0.131690	0.361474	0.879211	0.076540	0.074992	0.408264	0.204254
95	0.400938	0.223461	0.322766	0.751216	0.220500	0.059121	0.071099	0.133659	0.505963	0.298876	0.630412	0.504338	0.154152	0.120876	0.258487	0.084268	0.526362	0.177926	0.431644	0.576388	0.156673	0.231302	0.091954	0.163717	0.125746	0.105129	0.570032	0.542812	0.274319	0.138339	0.300458	0.699127	0.451771	0.191690	0.524719	0.662892	0.098279	0.062419	0.305391	0.177684	0.716122	0.392106	0.329886	0.462886	0.142950	0.190055	0.362592	0.270488	0.530712	0.187998	0.296552	0.400358	0.124518	0.075536	0.450290	0.358464	0.510015	0.155604	0.359707	0.885886	0.077264	0.105575	0.390443	0.207345
96	0.370836	0.200919	0.250325	0.717373	0.218503	0.058168	0.071043	0.128354	0.601288	0.308059	0.588534	0.461211	0.157367	0.101625	0.235399	0.105507	0.539132	0.178433	0.463875	0.573110	0.106269	0.167131	0.096433	0.124455	0.128101	0.082680	0.565078	0.552744	0.244063	0.137776	0.303236	0.626818	0.493230	0.219374	0.525980	0.676403	0.080353	0.068331	0.305043	0.173957	0.722213	0.402088	0.332730	0.533318	0.148430	0.224585	0.332315	0.253721	0.525210	0.186687	0.283905	0.393476	0.121267	0.075332	0.403899	0.354193	0.517969	0.154392	0.361076	0.852055	0.090311	0.114141	0.392408	0.211443
97	0.366338	0.200988	0.249938	0.579679	0.222274	0.060052	0.082056	0.128492	0.623673	0.305536	0.542829	0.433536	0.158407	0.086287	0.204724	0.118456	0.553738	0.199174	0.502294	0.580885	0.064245	0.067657	0.139721	0.116928	0.129519	0.085336	0.531383	0.569171	0.223932	0.127578	0.299161	0.444952	0.482166	0.222402	0.522747	0.708431	0.089087	0.072796	0.300398	0.171071	0.700629	0.406383	0.405815	0.583507	0.147749	0.227895	0.303840	0.220352	0.506619	0.185077	0.277808	0.349839	0.120487	0.076234	0.347323	0.326247	0.521379	0.155019	0.362603	0.839713	0.087617	0.118081	0.379290	0.212791
98	0.365319	0.197758	0.253849	0.462668	0.222477	0.061564	0.094486	0.131644	0.615958	0.298707	0.547702	0.424113	0.153582	0.069655	0.200276	0.126039	0.625443	0.237421	0.507088	0.581698	0.078533	0.069666	0.198552	0.121354	0.162998	0.108828	0.533606	0.575180	0.216976	0.116514	0.300931	0.387923	0.476977	0.222504	0.493073	0.728891	0.089968	0.072629	0.290332	0.179440	0.632004	0.399781	0.417304	0.581581	0.127731	0.224563	0.303151	0.216043	0.468182	0.181144	0.277881	0.301620	0.120095	0.076303	0.340224	0.276568	0.519428	0.154630	0.366721	0.840987	0.087848	0.115570	0.355939	0.209312
99	0.367419	0.193722	0.256386	0.373927	0.239360	0.082964	0.095254	0.135017	0.618820	0.285671	0.524661	0.426288	0.150631	0.087328	0.201750	0.128251	0.684975	0.257776	0.527702	0.569216	0.071146	0.064224	0.203530	0.149158	0.236228	0.136832	0.581694	0.553607	0.217206	0.102027	0.297074	0.375519	0.496998	0.228741	0.468326	0.714279	0.090007	0.083529	0.330104	0.195767	0.568282	0.403602	0.392252	0.572189	0.114269	0.222169	0.253546	0.201019	0.464739	0.181569	0.287343	0.337284	0.119194	0.074551	0.332952	0.220556	0.512165	0.152277	0.374217	0.834102	0.083280	0.110604	0.350772	0.215991
100	0.367434	0.180299	0.235041	0.365923	0.259415	0.105300	0.097350	0.135881	0.606754	0.263661	0.396453	0.414550	0.135983	0.093072	0.204767	0.129199	0.717982	0.263191	0.549433	0.568231	0.071060	0.063015	0.249057	0.153990	0.262244	0.145100	0.648366	0.485575	0.220903	0.094760	0.298040	0.326234	0.517654	0.244915	0.469481	0.644689	0.089267	0.095896	0.367565	0.189957	0.570230	0.402488	0.404916	0.615486	0.130467	0.221816	0.167141	0.151778	0.451720	0.178717	0.305067	0.381613	0.112847	0.069809	0.332568	0.204554	0.543737	0.157297	0.379755	0.805698	0.083638	0.110428	0.341348	0.234648
101	0.352342	0.161563	0.213740	0.355612	0.263564	0.118214	0.100677	0.131518	0.593042	0.255999	0.233296	0.365026	0.108529	0.109090	0.204276	0.132636	0.729492	0.262922	0.555881	0.577605	0.070057	0.060609	0.298546	0.199779	0.268305	0.147163	0.670878	0.467093	0.219424	0.095903	0.297839	0.294226	0.518863	0.239686	0.472305	0.547139	0.089661	0.102554	0.342650	0.176413	0.568223	0.361030	0.425106	0.792582	0.122779	0.208570	0.120670	0.113563	0.310848	0.147058	0.315890	0.385002	0.096934	0.060801	0.302038	0.202451	0.589802	0.171751	0.384810	0.774551	0.091018	0.118304	0.299727	0.233614
